Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Temperature,Humidity,Rainfall,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Previous_Crop,Region,Fertilizer_Used_Last_Season,Yield_Last_Season
3,0.7487749390279842,1.3020133779204146,-0.6204117819223318,0.5760962784462351,-0.04328123718161484,0.6844961950589339,0.3473304674618728,-0.277556052618271,-0.6826110025225137,-0.6172104561493668,5,2,1,2,2,0,-1.4083120116473247,-0.08425377742647044
2,-0.279140619506413,-0.10470215628866963,0.6934092894058198,1.3460844673333485,-1.633407057860916,-1.6359391382544628,0.1900695166613192,1.2380459148187453,0.8550176107902016,0.6144385759116385,4,2,0,0,4,2,-0.8879813325121871,0.5536501485523243
1,-0.3741580240768197,-1.4365038454807022,-0.7008498066975248,0.10225739297724261,-0.5401955561438965,0.2977569728400345,-0.37606990622067377,-0.34707907864749166,1.0358813199737364,-1.490522253481059,2,3,1,1,5,4,-1.5278791197337716,0.8576512382765933
3,-0.754227642358445,-1.5509555531456423,0.26440649060479043,-0.21758385471432715,1.6959188791863709,0.21181492345805683,-0.9107571389425559,-0.4896012820073946,0.08735164514453299,-0.7245936230880082,4,3,1,0,3,1,-0.3727532865941185,-0.34340224735535574
2,-1.3243320697808838,0.674956749259166,0.1035304410544047,-1.579870650437681,-1.3849498983797752,0.7704382444409116,0.3787826576219835,-1.02724601663337,-1.148263282356947,0.13401690734136998,3,0,2,1,0,1,1.1286620602768704,0.7529951254206974
1,0.7142231555478364,0.18316122965648307,-1.2907286550489396,-0.869112322234192,0.2548673541957541,0.8993513185138781,0.15861732650120847,-1.4582887780145395,-1.4824305164674774,-1.1800747644469094,3,3,2,3,0,2,0.604469928977465,1.1018488349403506
0,1.4052588251507914,-1.482978175259799,1.0419740634316557,0.8959375261378051,1.6710731632382567,1.6298587382606882,0.7562089395433121,-0.7236621363057717,0.7321451226464669,1.69305184465006,5,2,0,0,5,0,0.9864778752282813,1.5453914084724811
2,-0.42598569929704105,-0.6755734011871294,-0.003720258645852636,1.677771687161643,0.15548449040329781,-0.9484027431986416,0.5674957985826479,0.21258128088773656,0.6942498692937266,-1.5870638506807029,3,0,0,2,3,4,0.778235276369533,1.5204732863639345
3,-0.4950892662573367,-0.006897969738630002,-1.5320427293745182,-1.390335096250084,-0.8880355794174936,0.8993513185138781,1.3538005525854158,0.04804345261858059,-0.3541854734654289,0.04321568776997047,6,3,0,0,2,2,1.5899676849010513,0.22971456114121747
2,0.5846539674972818,1.3880255703473996,-1.1834779553486823,1.2276247459661003,1.124467412379747,-1.5499970888724852,0.15861732650120847,1.2253000267133882,-0.3289219712302687,-1.4593988355908756,1,3,1,3,6,0,0.9300730918287929,-0.3184841252468092
2,1.6125695260316784,1.446985540962672,0.5325332398554338,-0.3241976039448506,-1.0619555910542922,1.6298587382606882,0.66185236906298,-0.7781218400286617,1.4624900054447403,1.6338288480485978,4,1,1,1,4,3,-0.7851012141356135,0.7729296231075347
2,0.3168776455261368,1.6065242849804677,0.18396846582959772,1.7133096035718178,0.2797130701438682,-0.6476055703617197,-1.6027053224649919,-1.6170330207812607,0.45596910957573716,0.9438034978577118,5,1,1,3,4,0,-1.4849894189092214,-1.0112079198644064
0,-0.961538343239332,-1.5169668642027205,-1.1030399305734895,0.7774778047705574,0.45363308178066675,0.7274672197499228,1.1965396017848622,0.17086746527020408,-0.9386910479061849,-0.5900327796267777,6,0,0,2,1,1,1.569970879050377,-0.841764689526289
0,1.6730351471219371,0.613915838504531,0.47890789000530515,1.4882361329740459,-0.16750981692218525,-1.2062288913445744,-0.7849483783021131,-0.48149026230398545,1.2747362501970707,-0.9397164258115848,4,3,2,3,0,4,0.2967949368888109,1.121783332627188
2,-1.2465905569505513,1.327678306305886,-1.585668079224647,0.8722455818643554,1.5219988675495721,-0.7335476197436974,-0.21880895542012016,1.6007243672711815,0.25213858017841984,-0.1063414312939546,2,3,1,0,4,3,1.468194032720737,-0.6922559568750091
0,-0.028640189275341447,1.6904555372680907,-0.5131610822220745,-0.2531217711245016,-0.6644241358844668,1.4579746394967328,-0.5333308570212273,0.694607594690335,0.6867856527242476,-0.6106833886534397,2,3,1,0,3,4,1.3460066535228223,1.6051949015329932
3,-0.8146932634487039,0.942010733810693,-1.0762272556484251,1.4408522444271465,0.1803302063514119,-0.08898224937886498,-1.036565899582999,1.426916802198129,0.19874072318137673,-0.8225365116144614,0,1,1,2,0,3,-0.4989400269621677,-0.2835987542948437
1,0.44644683357669057,1.5121883319960323,-1.3711666798241322,1.3342384951966233,1.2983874240165454,0.8563802938228893,1.2908961722651944,0.6528937790728024,-0.6464382606858067,0.3451570926098046,5,0,1,3,5,4,1.4675044876914034,0.698175256781895
2,-1.3847976908711426,1.6973920043992987,1.4173515123825564,-0.3952734367651995,0.7020902412618075,0.426670046913001,-0.15590457509989872,-0.5846160842473299,0.7648728414511069,-1.3582968955645103,3,0,0,3,1,0,1.6321678406962679,-0.4978946044283451
1,1.6816730929919739,-0.7955742825570364,0.6129712646306268,-0.0754321890736295,0.6027073774693512,-0.9054317185076527,1.1336352214646408,-0.41660210467671277,-1.1970677753112342,-0.1403903521295816,3,3,2,2,0,2,0.4098803216995218,1.6350966480632494
1,1.344793204060534,-0.11302591684611966,0.07671776612934038,1.0380891917785031,-0.24204696476652748,-0.4327504469067756,-0.8793049487824453,-0.5683940448405116,0.5346304688079405,-1.1898346356178437,6,0,0,1,4,2,-0.9118395905271298,-0.13907364606527325
0,0.7142231555478364,-0.13799719851847073,0.9883487135815269,1.5237740493842207,0.6027073774693512,1.7158007876426657,-0.5962352373414488,-0.4919187162083686,-1.534105861948487,-0.8408639271256237,6,3,0,0,4,2,1.288636507082267,0.2496490588280548
0,0.9474476940388337,1.6606287286038937,-0.3522850326716887,1.7133096035718178,-0.5401955561438965,0.6844961950589339,-1.225279040543663,-1.6112394352788257,-0.12394310082226287,0.0834720833427785,2,1,0,1,5,2,-0.04494357964892312,-1.095929535033465
2,0.3946191583564692,-0.16435577361706272,-0.3522850326716887,1.5948498822045696,0.6772445253136935,0.3407279975310233,0.41023484778209424,-0.32390473663775143,0.2446743636089409,-1.4214287574460194,6,3,0,0,4,3,-0.9423174808236751,-1.1009131594551742
2,-1.1688490441202188,1.2270995329033623,0.6665966144807555,-1.3547971798399092,-0.8134984315731514,1.1571774666598111,-1.3825399913442167,-1.724793711126553,1.5888075166205415,1.3348498222417553,4,2,0,0,0,3,0.5362049710734383,1.6400802724849586
2,-1.4279874202213272,1.1764633228455406,-1.0226019057982965,-1.6864843996682044,-0.5898869880401246,-0.08898224937886498,1.3223483624253052,0.6077038121538089,-1.161469203979872,0.27510481829852734,4,1,2,2,6,4,-0.6481575713099599,0.5735846462391616
1,1.3879829334107179,-1.0126857037638624,0.8006599891060766,0.6116341948564098,-0.11781838502595708,1.0282643925868447,0.4731392281023157,-0.7653759519233041,-1.0380225453307925,-0.7051845090087826,5,0,0,3,5,1,-1.5766989078105906,1.286242938543596
0,0.5587401298871708,1.4830551700449564,-1.2907286550489396,0.647172111266584,0.20517592229952597,-1.2062288913445744,0.5674957985826479,0.9923978895154983,-0.23016464431100503,-1.4114722138081648,1,1,1,1,1,1,-0.6356078517760879,-1.4497668689748278
2,1.0942927738294617,0.1998087507713836,-0.8617258562479105,-0.14650802189397846,0.801473105054264,-0.8624606938166639,-0.6591396176616702,0.42694394447783457,0.38534613741835677,-1.509968243647832,0,1,2,2,6,0,-1.3513555922243687,-1.544455732987305
0,0.3427914831362471,-0.29753594253626603,1.6318529117830705,0.3747147521219136,-1.0868013070024063,0.46964107160398977,-0.124452384939788,-0.18022381617736172,0.23778431754480597,-1.3141685107992034,0,1,0,2,3,0,1.6347881118077356,-1.6142264748912356
3,-0.2186749984161541,0.8816634697691792,-0.5399737571471388,-0.03989427266345503,0.5530159455731231,1.6298587382606882,1.4796093132258588,-0.13503384925836806,0.2021857462134438,0.7537441426373279,2,2,1,0,5,2,0.4395307579608669,0.22971456114121747
3,-1.1861249358602923,0.31009857815759856,-1.2907286550489396,0.10225739297724261,-0.6147327039882386,-0.4327504469067756,-1.225279040543663,1.5080269992322197,-1.1924744112684778,1.6746506769638025,2,3,1,2,4,3,1.2297493615771766,-1.2653727653715823
1,1.7162248764721226,0.13876784001674863,1.5514148870078774,0.5642503063095106,1.4971531516014582,-1.5499970888724852,0.5674957985826479,0.1279949325521844,-1.2562073373617233,1.5137971830811259,3,1,2,0,3,2,-1.162696072198695,-0.5028782288500545
1,0.40325710422650596,0.5736843291435219,-1.4247920296742609,-0.9757260714647155,-0.8134984315731514,-1.1632578666535858,0.7247567493832014,0.911287692481407,-0.36164969003490827,-0.34163545390607414,5,3,0,1,5,0,-1.0767787615437279,0.9224383557588145
1,0.6278436968474664,0.9045538113021672,-0.11097095834610968,0.30363891930156467,1.6710731632382567,-0.1319532740698538,-1.351087801184106,-0.6703611496833692,1.4711025630249082,-1.6586649206689796,2,2,1,0,0,3,-1.3470804130425007,0.07023857964651868
1,0.7919646683781688,1.5121883319960323,-1.1030399305734895,-1.188953569925762,1.2486959921203173,-0.8624606938166639,-1.1623746602234417,0.4895146679041333,-0.07686111938400943,-1.0607560371720246,6,1,1,0,6,2,-0.28642224892155105,1.2563411920133398
3,0.5414642381470973,0.16790100196782445,1.5782275619329418,1.7014636314350926,-0.19235553287029933,0.25478594814904565,-1.4139921815043275,-0.6043142749556094,-0.25887316957823275,0.3021349904709258,4,0,1,1,1,0,-1.4710606093166825,0.03535320869455365
3,-0.961538343239332,0.027784365917412505,0.04990509120427604,1.1447029410090261,-1.335258466483547,-1.2921709407265523,-1.571253132304881,0.7606544694180949,0.8027680948038473,-0.31218375198471593,3,2,0,2,5,2,-1.2138603133752481,1.3211283094955615
0,0.610567805107393,0.30454940445263184,-0.8081005063977819,-0.809882461550568,1.2238502761722032,-0.5616635209797421,0.8505655100236443,0.5045779902104643,0.571377381149992,0.8252345843629618,1,0,1,0,1,3,-0.9002552340343253,-1.006224295442697
0,-1.0392798560696643,0.13321866631178195,-1.2907286550489396,-0.5729630188160716,1.7207645951344848,1.7158007876426657,-0.4389742865408952,0.16275644556679492,-0.5689252424642922,0.3891748491124688,5,0,0,3,3,2,0.8778055786053055,-0.6424197126579158
0,1.5866556884215681,1.1459428674682233,1.229662787907106,0.5997882227196848,0.32940450204009636,-0.6476055703617197,0.5674957985826479,0.3296117080369253,1.3694743835789223,-0.6298958302657447,2,2,1,3,6,3,0.5705443135342516,-1.2703563897932915
0,-1.1170213688999968,-0.5645899270877934,1.6318529117830705,-1.2718753748828358,1.1741588442759752,0.8134092691319004,-0.18735676526000944,1.24383950032118,0.390513671966458,-0.3630358767128708,5,0,0,3,1,3,0.5193800723576985,-1.2205201455761985
1,1.5434659590713826,-0.9974254760752038,-0.8081005063977819,-0.7624985730036687,-1.7079442057052583,0.9852933678958558,1.227991791944973,1.0144135144247515,-0.2961942524256291,-1.0691269090453321,0,1,0,3,4,1,-0.5072145673141712,0.41410866474446284
2,1.1720342866597941,0.009055904663149827,0.34484451537998345,0.2562550307546653,-0.49050412424766826,-1.592968113563474,1.0707308411444194,-0.9391835169963565,0.3020914141433963,1.535037809508549,5,3,2,3,5,4,-0.03487622222065265,-0.014483035522539944
3,-0.6851240753981493,0.12212031890184809,1.390538837457492,-0.05174024480017985,0.6772445253136935,1.2431195160417887,-0.8793049487824453,-1.3296711798604808,-0.16470920670172584,1.0758567673657045,2,1,2,2,6,1,-0.9206657669025999,-0.13907364606527325
0,-0.7196758588782972,1.5988941711361384,-1.4516047045993252,0.789323776907282,-1.608561341912802,-0.08898224937886498,-0.5647830471813381,-1.4084639426935979,0.7287000996144003,1.150149791744957,1,0,2,2,6,4,-1.5022280446425615,-0.46300923347637984
1,-0.05455402688545251,0.6888296835215828,1.6586655867081348,-0.9046502386443664,-1.6830984897571442,-1.3781129901085298,-1.2881834208638845,0.8695738768638744,0.36180514669923025,1.1688828442191435,3,1,2,2,5,2,-1.1762111547736336,0.44401041127471863
1,1.3707070416706444,-1.1285247048550446,-0.2718470078964957,1.4882361329740459,1.124467412379747,-0.8624606938166639,-1.0994702799032203,-0.13735128345934203,1.36545519004151,-1.0313657953965791,5,1,2,0,5,2,0.3905730608781812,1.0071599709278731
2,-1.0651936936797755,0.004894024384424569,0.04990509120427604,0.5642503063095106,1.4971531516014582,0.942322343204867,-0.15590457509989872,1.0827778233534848,0.058068949371960846,0.6170936542150662,2,1,2,3,6,3,-0.5284525542176461,0.45896128453984675
2,1.292965528840312,-0.6623941136378331,-1.1298526054985538,0.8959375261378051,-0.4408126923514401,-1.077315817271608,0.2215217068214299,-0.05739980352573783,-0.714190380316464,0.6613203752138337,4,2,1,3,3,2,-0.9617626506508826,-0.7719939476223583
2,0.6278436968474664,-1.6938467760485374,0.5057205649303694,0.44579058494226226,-0.19235553287029933,-1.335141965417541,1.5425136935460801,1.7003740379130647,-1.6098963686539682,-0.2104303344116763,0,3,2,1,5,3,1.3569014649862936,-1.0161915442861158
3,-1.3070561780408094,-1.7306100518439425,-1.0762272556484251,-0.31235163180812575,-0.6147327039882386,1.0712354172778333,-0.15590457509989872,0.6714332526805947,-0.2709307501904684,1.4078521835568412,6,1,0,2,1,0,-1.0183053430562383,0.5885355195042893
2,-0.0977437562356371,-1.567603074260543,-0.5399737571471388,-0.7861905172771183,-0.7638069996769231,1.0712354172778333,-1.2881834208638845,0.05499575522150253,0.6856373117135588,0.6412597835879335,1,3,0,0,5,3,-1.2097230431992465,-1.7338334610122597
3,0.4378088877066538,-1.4274864382101309,-0.6204117819223318,1.0499351639152281,-1.0619555910542922,0.7704382444409116,-1.1623746602234417,1.2693312765318943,1.4877535076799007,1.1254059370005103,4,0,2,3,0,2,-1.2250309428504527,0.07522220406822834
0,-1.1602110982501814,-1.543325439301313,0.907910688806334,0.9788593310948791,-0.415966976403326,-1.2491999160355634,0.44168703794220493,-1.2624655880322337,1.4004795908675278,1.6835378140627768,4,2,0,2,2,4,1.2497461674278518,-1.559406606252433
0,-0.7369517506183715,-1.0154602906163461,-1.5320427293745182,-1.129723709242138,-1.4346413302760033,1.0282643925868447,-1.3825399913442167,-1.1025626281650258,-0.05274595815953806,-1.4438862947625142,5,0,1,2,5,0,0.6945245098084337,-0.6523869615013345
0,1.3620690958006076,1.4462918942495513,-1.3443540048990679,0.1496412815241419,-1.360104182431661,-0.9913737678896304,-0.21880895542012016,0.06774164332685964,-1.2671165769632697,1.0040344408521422,4,2,0,3,1,4,-0.8070287460684219,0.5237484020220681
3,0.08365310703513879,-1.0203158176081917,1.1760374380569774,0.8248616933174567,-0.16750981692218525,-1.1632578666535858,0.28442608714165135,1.1453485467797837,0.21366915632033504,0.7443776164002345,2,2,1,3,5,2,-0.5330035514112477,-0.16897539259552907
0,0.7833267225081321,1.3262910128796443,1.2832881377572347,0.9788593310948791,-1.1364927388986343,-1.4210840147995187,-0.8164005684622238,0.2902153266203668,1.6318703045213832,0.38468825846084276,2,2,2,0,0,4,0.03435409872444131,0.8277494917463375
2,1.6298454177717534,-0.1303670846741409,-0.13778363327117402,-0.028048300526730203,0.031255910662727406,0.7704382444409116,0.09571294618098704,0.08048753143221674,0.771188717009897,0.9728249787576814,1,0,0,1,6,1,-1.1951046885773742,-1.1756675257808142
0,0.8006026142482056,1.359586055109445,0.18396846582959772,-0.11097010548380398,-1.360104182431661,0.46964107160398977,-0.7220439979818917,-1.6100807181783385,0.9887993385354833,-1.355875365815551,2,1,2,3,3,0,-0.642503302069424,1.4507025444600041
0,0.9128959105586858,0.872646062498608,-0.16459630819623836,0.42209864066881264,0.7020902412618075,-0.2608663481428203,-0.09300019477967728,-0.4919187162083686,0.17175470943018276,-1.684134005135196,2,2,0,0,2,3,1.1872733877702268,-1.2853072630584197
2,-0.3655200782067822,1.2992387910679313,-1.2907286550489396,0.4102526685320878,0.9257016847948343,-0.0030401999968873205,0.6933045592230906,-0.5058233214142129,1.2867938308093068,-1.1957348096254612,5,0,0,3,4,3,1.5732806951911784,1.301193811808724
2,1.7335007682121961,-0.7643601804665983,-1.585668079224647,0.3747147521219136,1.472307435653344,0.8563802938228893,0.25297389698154066,0.32265940543400295,1.0961692230349143,0.9784916042108305,1,3,1,0,0,0,0.022356015214036545,-0.42812386252441437
0,-1.0306419101996276,-0.4792713813739289,-0.32547235774662436,0.30363891930156467,-1.1613384548467485,-1.6359391382544628,-0.21880895542012016,-0.7804392742296357,-0.576963629539116,-1.192477421892089,4,1,2,3,5,0,-0.08990191556147396,0.26459993209318294
1,-0.8665209386689252,0.13252501959866123,1.7122909365582635,-1.5443327340275066,-1.1861841707948626,-1.592968113563474,0.2215217068214299,1.431551670600077,-0.26002151058892203,1.394773464506622,4,0,1,3,6,4,-0.5556206283733901,-1.051076915238081
2,1.43981060863094,0.8996982843103212,-0.4059103825218174,1.5356200215209452,1.3480788559127737,-0.4327504469067756,-0.4389742865408952,0.2079464124857886,-0.7566789977119611,1.3011819543107865,2,0,1,3,3,4,-1.5531164678073814,0.8277494917463375
1,-1.142935206510108,0.34547456052676223,1.0419740634316557,1.0617811360519527,0.7766273891061498,-1.077315817271608,-0.124452384939788,0.11409032734634049,0.040269663706279546,1.2431512845400303,3,2,1,3,5,4,0.15764474996928965,0.11010757502019337
3,0.7660508307680578,0.5563431613155007,0.5057205649303694,1.5237740493842207,-1.360104182431661,1.672829762951677,1.2908961722651944,-1.488415422627202,-0.03437250198851231,-1.2034542039520943,5,3,1,2,4,4,-1.365560219828641,-1.559406606252433
3,-1.1688490441202188,-1.3650582340292545,0.3180318404549191,0.8485536375909059,-1.335258466483547,-1.5499970888724852,0.9763742706640872,0.9472079225965047,0.8906161821215641,-0.7877009009111521,2,0,0,1,5,4,1.6764366315794859,1.5055224130988065
2,-0.20139910667608057,1.6398193272102684,-0.8885385311729749,0.29179294716483983,1.745610311082599,-1.3781129901085298,1.0392786509843086,-0.13851000055982923,1.237989337855019,1.3371730157572546,1,0,0,1,5,1,-0.871294342802314,1.4706370421468413
0,0.3168776455261368,-0.676960694613371,0.8810980138812696,-0.27681371539795124,0.9753931166910624,-1.6359391382544628,0.09571294618098704,-0.9530881222022007,0.7430543622480141,0.8613731501596201,4,2,1,1,1,0,-1.1886229653016382,1.5653259061593185
0,0.6019298592373562,1.1584285083043986,-0.5399737571471388,-1.188953569925762,-0.5650412720920105,-1.1632578666535858,-0.7849483783021131,-0.4652682228971672,-1.450851138673527,-1.3633980876752632,6,2,2,3,6,0,-1.4301016345742665,-1.0710114129249182
2,1.4225347168908664,1.5434024340864703,1.229662787907106,0.7537858604971077,-1.1364927388986343,-0.21789532345183146,0.25297389698154066,0.5150064441148475,-1.161469203979872,-0.07864748954569922,2,2,1,1,6,3,-0.6151973189078134,1.5503750328941908
3,0.5846539674972818,-0.5181155973086964,-0.2718470078964957,1.1565489131457514,-0.018435521233500757,0.942322343204867,1.448157123065748,1.2032844018041344,0.27280871837082377,-0.755090147489882,1,2,2,1,4,4,-1.4640272500174796,1.4656534177251321
2,0.9215338564287225,0.38709336331401284,0.42528254015517647,0.5168664177626112,1.5716902994458004,-1.077315817271608,-1.1938268503835525,0.628560719962575,-0.033798331483167875,1.2316582372543585,6,2,0,1,6,4,0.4348418517613983,0.055287706381390994
2,-1.3329700156509205,0.4654754418966691,-0.8081005063977819,1.6066958543412941,0.3790959339363245,1.2431195160417887,-0.21880895542012016,1.384044269480109,-0.7951484215700464,1.508794327203833,3,3,1,3,3,4,-1.3509418652067688,-1.3999306247577343
0,1.3966208792807546,0.6388871201768817,-1.0762272556484251,-1.5561787061642314,-1.1116470229505202,0.5126120962949786,-0.8478527586223346,-1.4177336794974942,-1.3084568533480774,-0.24921168648257985,1,2,1,1,2,0,1.435233780318591,0.5835518950825801
3,-0.18412321493600628,0.02570342577805037,-0.21822165804636703,-1.2955673191562855,0.5778616615212372,0.2977569728400345,1.3223483624253052,0.006329637001047688,0.27108620685479085,1.6009230859269468,3,0,2,3,3,3,1.5164621847740893,-1.4348159957096995
0,-1.0047280725895165,-1.0119920570507417,0.04990509120427604,-0.9638800993279906,0.7517816731580357,-0.8624606938166639,-0.6276874275015595,-1.02724601663337,-1.5811878433867406,-1.2123167569927034,6,3,1,2,1,2,1.0826004523173858,-0.41317298925928647
1,-1.4193494743512904,1.6640969621694983,0.34484451537998345,-0.46634926958554845,-1.633407057860916,-1.2062288913445744,-1.0994702799032203,1.003985060520368,-0.6797401499957911,-0.7989849837007209,1,1,2,1,0,4,0.11723741125034037,-1.2853072630584197
0,-0.7455896964884082,0.1165711451968814,1.06878673835672,0.4931744734891616,1.3232331399646595,-0.04601122468787615,1.2594439821050836,1.0271594025301085,1.109949315163184,-0.32140277387161853,3,3,0,1,5,3,0.28148703723760515,0.7978477452160813
0,-0.0027263516652303874,-0.18724611515005066,0.9347233637313982,0.24440905861794052,0.08094734255895557,-1.335141965417541,-1.130922470063331,0.8533518374570562,0.2624736492746222,-1.5238336525657334,5,2,2,1,0,3,-1.0001013542818311,-0.4231402381027051
0,-1.0738316395498122,1.3526495879782363,1.2564754628321704,1.4053143280169724,-1.4594870462241174,-0.17492429876084264,-0.9422093291026666,0.44432470098513965,1.0835374719173343,1.034580133370746,1,0,0,2,2,4,1.6972608914653604,0.9672909755541989
2,0.282325862045989,0.6042047845208391,-1.3443540048990679,0.031181560156893925,-0.2172012488184134,-0.0030401999968873205,0.9134698903438657,-1.1616572002898635,-0.15781916063759133,1.373987643158952,6,2,1,3,3,1,-0.3858546421514568,-0.6474033370796249
0,-1.2465905569505513,0.2990002307476652,0.18396846582959772,-1.5324867618907816,1.0747759804835189,-0.8624606938166639,-1.256731230703774,0.3910237143627368,-1.1723784435814184,-0.6492434841990575,3,0,1,2,1,0,-1.500435227566294,0.6184372660345455
2,1.051103044479277,-0.6658623472034374,-0.03053293357091697,-1.2837213470195605,0.23002163824764005,1.1142064419688222,1.2594439821050836,-1.501161310732559,1.7179958803230662,-0.7802888073140825,3,1,1,1,4,3,-0.2076762065716534,-0.811862942996033
3,0.8092405601182423,-1.724367231425855,0.6397839395556911,0.3747147521219136,-0.2172012488184134,1.2860905407327776,-0.2817133357403416,1.467471900715174,0.14649120719502212,0.31119421597845526,6,0,1,2,5,0,-0.04618476070172366,0.2047964390326709
3,1.3879829334107179,-0.7407761922204893,-0.29865968282156,0.7656318326338323,0.031255910662727406,-0.1319532740698538,-1.2881834208638845,0.4373723983822177,0.7344418046678455,-0.13433038174259115,6,0,2,3,0,1,0.9536555318320019,-1.679013592373457
3,0.13548078225536092,-0.6401974188179661,-0.7544751565476532,-1.6154085668478555,-0.4408126923514401,-0.38977942221578676,0.9134698903438657,1.699215320812577,-0.5183982379939713,1.6719464305436442,1,1,2,0,0,3,-0.8958421458465903,0.8726021115417214
3,1.7162248764721226,-1.1410103456912197,-1.4784173795243896,-0.5966549630895213,0.4039416498844386,-1.2062288913445744,0.09571294618098704,0.6841791407859519,-1.0139073841063215,0.8616804508891835,3,3,0,0,1,4,0.4893159090787532,-0.8766500604782544
3,-0.987452180849443,-1.6577771469662532,-1.2907286550489396,-1.449564956933708,0.13063877445518374,0.426670046913001,1.1336352214646408,-0.9669927274080451,-0.777349135904365,-1.5254316163594634,3,0,2,1,4,2,-0.489562214563231,-0.438091111367833
1,-1.0392798560696643,1.026635632811437,-1.505230054449454,-1.698330371804929,1.6462274472901426,0.7274672197499228,0.7562089395433121,0.41651549057345144,1.058848140187519,1.604659862798438,4,3,0,1,2,1,-0.43743261034561054,0.6732571346733479
1,1.4484485545009766,-1.1805482083391083,-1.0762272556484251,-0.26496774326122646,-0.9377270113137217,-0.2608663481428203,0.3787826576219835,-1.2369738118215197,-0.4741871090824405,-1.3391950822148482,0,2,2,1,2,4,1.3144254911793438,-1.3451107561189317
3,-0.4346236451670778,-0.7366143119417641,1.7391036114833278,0.279946975028115,-1.1116470229505202,1.5009456641877217,1.6054180738663015,-1.3064968378507404,1.5440222172036664,-1.439350535994158,2,3,1,0,2,2,1.0439859306747041,-0.08923740184817967
2,-1.2465905569505513,-0.09776568915746103,-1.585668079224647,1.0143972475050533,0.6523988093655794,0.5126120962949786,1.2594439821050836,0.5822120359430946,-0.06882273230918563,0.44075220356239325,3,2,1,3,0,4,1.2199578221606397,-1.559406606252433
2,-1.4711771495715118,1.2042091913703743,1.7391036114833278,-0.05174024480017985,0.20517592229952597,1.6298587382606882,0.6933045592230906,-1.355162956071195,-0.15839333114293577,-1.447819744100926,6,0,1,3,6,2,1.6591980058461457,1.600211277111284
3,1.0338271527392036,-0.8926848223939553,0.5325332398554338,-1.6035625947111307,1.3232331399646595,-1.3781129901085298,-0.5647830471813381,0.37596039205640575,-1.1494116233676364,1.0814865167313064,3,2,1,0,5,2,-1.3222567919864907,1.0868979616752226
3,1.5089141755912356,-1.548180966293159,-0.6472244568473962,1.0854730803254022,-0.24204696476652748,0.9852933678958558,-0.40752209638078446,-0.5672353277400248,1.1937782089434887,1.192532708366344,1,1,1,1,1,2,1.5935533190535867,-1.2703563897932915
0,-0.7110379130082605,0.9531090812206269,-1.6929187789249043,-0.5255791302691724,1.0747759804835189,-0.47572147159776446,0.5674957985826479,-1.2068471672088572,1.4619158349393955,0.9721980852693717,2,2,1,3,4,0,0.49841790346595677,1.6699820190152144
0,0.09229105290517556,-1.4337292586282184,0.5861585897055624,0.6827100276767588,0.801473105054264,1.5439166888787106,0.5045914182624264,0.3910237143627368,-0.5373458646703415,1.539290851605707,2,1,1,3,0,2,-0.4015762688202628,0.9473564778673615
0,1.6557592553818636,0.5903318502584219,-1.1566652804236182,-0.549271074542622,-0.8383441475212654,1.0712354172778333,-1.6027053224649919,0.5532441084309192,-0.7434730760890366,-0.11375352489102453,1,0,2,0,4,3,-0.1541675122953658,1.3659809292909455
2,-0.011364297535267152,0.11379655834439806,-0.2718470078964957,-1.2007995420624868,0.006410194714613323,-0.0030401999968873205,0.7562089395433121,0.41188062217150306,0.6132918280401447,-0.34958839678717546,2,2,0,0,4,4,1.133213057470472,1.4507025444600041
1,-1.0651936936797755,-0.4057448297831186,-0.8081005063977819,0.5050204456258864,0.23002163824764005,-0.9913737678896304,-1.5398009421447703,-0.5869335184483039,0.4169255152123071,-1.1109566843535048,5,0,1,1,4,1,1.5887265038482512,1.2712920652784678
1,0.8006026142482056,0.1720628822465497,0.8542853389562053,0.9196294704112548,-1.2110298867429765,0.8993513185138781,0.001356375700654882,-1.5753192051637281,1.1673663656976396,-0.21038116629494621,4,0,0,2,3,2,0.9235913685530567,1.0071599709278731
3,-0.5469169414775581,0.0617730548603343,0.9883487135815269,-0.8454203779607424,0.4784787977287808,-0.08898224937886498,1.3538005525854158,1.5532169661512134,0.7683178644831744,-1.0799438947259645,0,2,1,0,6,1,-0.3778559198111869,-1.0859622861900464
1,0.8869820729485748,0.8393510202688074,1.0955994132817843,-1.0941857928319636,0.6523988093655794,-1.077315817271608,-0.124452384939788,-1.497685159431098,-1.161469203979872,1.414932392365982,4,0,0,2,5,0,-0.662913834937699,0.9672909755541989
2,1.2843275829702752,0.01737966522059985,-0.9957892308732322,0.5760962784462351,0.7269359572099217,0.03993082469410151,-0.37606990622067377,-0.8522797344598303,1.4779926090890432,-0.9303376075453093,0,0,0,1,5,0,1.2334729047355786,0.6931916323601852
1,1.3534311499305707,-1.6654072608105825,1.6586655867081348,-1.5324867618907816,1.2238502761722032,0.5555831209859674,-1.036565899582999,1.4072186114898497,-1.4916172445529905,1.4866072145293545,6,1,1,0,0,4,0.17240101359702867,1.5055224130988065
